sentence,word,prediction,score,difference_rate
"- (FR) Mr President, Commissioner, ladies and gentlemen, in the presidential election recently held in Zimbabwe Robert Mugabe was re-elected to his country's presidency for another five years.",Zimbabwe,0.3875248730182648,0.3928571428571429,1.357305049896238
"Whilst I quite understand that the French authorities wish to send a firm and clear message to potential football hooligans that this will not be tolerated in next year's World Cup, I must say that I find it somewhat excessive to impose a sentence of eight months for what was actually a very minor scuffle in a very incident-free match, involving people who have no previous convictions and no history of being involved in such incidents.",hooligans,0.3772546947002411,0.38235294117647056,1.3333875399369393
Retrofitting of mirrors to heavy goods vehicles (vote),Retrofitting,0.3732836246490479,0.368421052631579,1.3198409761701366
"the report by Erik Meijer, on behalf of the Committee on Foreign Affairs, on the 2007 progress report on the Former Yugoslav Republic of Macedonia.",Yugoslav,0.3732536733150482,0.368421052631579,1.3117113283702209
"Financing of interventions by the EAGGF, Guarantee Section (vote)",interventions,0.3566974699497223,0.3611111111111112,1.2222390908461638
"In terms of external trade statistics, the Single Administrative Document provided for in the Code Implementing Provisions remains the instrument on which the gathering of statistics is based.",Implementing,0.379181295633316,0.3833333333333333,1.0831402695697356
"(HU) Madam President, in the last few weeks the founders of Szeklerland's Representative Office in Brussels, and the Hungarian community in Romania in general, have had to endure a long chain of attacks and a hostile hysteria campaign from the Romanian political elite.",elite,0.3457454144954681,0.3421052631578947,1.0640442371368384
"In addition, we call on the Commission and the Council to take action so that, as well as this Convention being signed, the United Nations Convention against Transnational Organised Crime is also signed.",Transnational,0.4020411670207977,0.40625,1.0360204256498033
"In its conclusions, the Council also established that Serbia continues to achieve good results in the performance of its obligations under the Stabilisation and Association Agreement.",obligations,0.3247857391834259,0.328125,1.0176794869559151
"Romania is not, nor will it be, an exporter of crime.",exporter,0.34671273827552795,0.35,0.9392176355634354
"Appointments to the Special Committee on the Financial, Economic and Social Crisis (tabling deadlines): see Minutes",Appointments,0.3440598547458649,0.3472222222222222,0.9107618331908984
Application of the provisions of the Schengen acquis relating to the Schengen Information System in Bulgaria and Romania (debate),provisions,0.37823930382728577,0.375,0.8638143539428711
Under no circumstances can an emphasis on stability of government justify restricting freedom of expression and suffrage.,emphasis,0.3261165022850037,0.32352941176470584,0.7996461608193431
"Authorisation to ratify the Work in Fishing Convention, 2007, of the International Labour Organisation (Convention 188) (debate)",Authorisation,0.3849898874759674,0.38235294117647056,0.6896628783299442
Membership of committees and delegations: see Minutes,delegations,0.3862362802028656,0.3888888888888888,0.6820993764059616
"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,0.3523622155189514,0.35,0.674918719700411
"To this we can add piracy in the Gulf of Aden, smuggling, migration and people-trafficking from the Horn of Africa and, now, a rise in jihadist terrorism.",Aden,0.3855884075164795,0.3833333333333333,0.5882802216903101
"We can put behind us for good the colonial era, which was marked by the appropriation of entire continents by the old European colonial powers.",era,0.3542956113815308,0.3522727272727273,0.5742380695958391
Events have made it politically more mature and more determined to proceed with new actions and have highlighted the need to meet the challenges relating to its future.,Events,0.377072811126709,0.375,0.5527496337890625
"At 8.30 a.m. today, this notification was transmitted also to the Bureau of Parliament, the Group Chairmen and the bodies of which Mr Giertych is a member - that is, the Committee on Foreign Affairs and the Delegation for relations with the United States.",notification,0.36449354887008667,0.3625,0.549944515885981
"Madam President, Commissioner, ladies and gentlemen, firstly I should like to thank the shadow rapporteurs most sincerely in connection with the report on freight transport in Europe as well as the secretariat of the Committee on Transport and Tourism, particularly Mr Catot.",secretariat,0.3842345178127289,0.38235294117647056,0.49210465871371445
"In other words, the debtor has had time to hide his assets.",debtor,0.3424547016620636,0.3409090909090909,0.4533791542053297
"This increases the opportunities for access to employment in the sector in so far as it provides a general education, a research methodology, entrepreneurial abilities and business knowledge, as well as skills in various areas of activity.",methodology,0.3422171473503113,0.34375,0.4459207708185369
The Code also lays down special obligations for parent carriers - i.e. those which own or control the CRS.,CRS,0.41520920395851135,0.4166666666666666,0.34979104995725324
Zero tolerance regime for unauthorised GMOs and the economic consequences thereof (debate),regime,0.3488759398460388,0.35,0.32116004398890274
"Thirdly, a technical tool - a converter - will be made available during this interim period that will connect the SIS I central system to the SIS II central system, enabling both to process the same information and ensuring that all Member States stay on the same level.",converter,0.3917239904403687,0.390625,0.2813415527343892
"The truth is that in this same decision, however, there are exemptions, to be granted by certain Member States - for the record, there are four of them - who may keep articles marketed before 2005 on the market, as well as diaphragms containing chrysotile asbestos used in production at existing electrolysis plants.",electrolysis,0.3814625144004822,0.38235294117647056,0.2328808491046544
